지방청,표지,일시,풍향,유향,파향,기온,수온,시정,풍속,유속,파고,기압,습도,염분
부산청,부산항유도등부표(랜비),2019-03-06 09:08,0.0,,,10.0,14.2,,0.0,,,1016.4,70.0,16.0
부산청,오륙도등대,2019-03-06 09:08,0.0,,,10.5,,,0.0,,,1011.4,68.0,
부산청,가덕도등대,2019-03-06 09:08,315.0,,,8.6,,,1.3,,,1006.1,69.0,
부산청,남항동방파제등대,2019-03-06 09:09,164.0,,,10.0,,,1.1,,,1015.5,65.0,
부산청,부산항신항다목적부두,2019-03-06 09:09,,,,,,4.6,,,,,,
부산청,부산항신항소형선부두등대,2019-03-06 09:09,,,,,,5.9,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:09,135.0,,,10.3,14.5,,0.72,,,1016.3,60.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:09,349.0,,,10.2,,,3.7,,,1009.2,63.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:10,349.0,,,10.3,12.0,,0.72,,,1016.5,69.0,17.0
부산청,부산항유도등부표(랜비),2019-03-06 09:11,0.0,,,10.1,14.2,,0.0,,,1016.3,70.0,16.0
부산청,오륙도등대,2019-03-06 09:11,0.0,,,10.5,,,0.0,,,1011.4,69.0,
부산청,가덕도등대,2019-03-06 09:11,309.0,,,9.3,,,1.1,,,1006.1,70.0,
부산청,남항동방파제등대,2019-03-06 09:12,181.0,,,10.5,,,0.0,,,1015.5,67.0,
부산청,부산항신항다목적부두,2019-03-06 09:12,,,,,,4.3,,,,,,
부산청,부산항신항소형선부두등대,2019-03-06 09:12,,,,,,6.5,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:12,251.0,,,10.3,14.5,,1.8,,,1016.3,62.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:12,359.0,,,10.3,,,3.6,,,1009.1,64.0,
부산청,남형제도등표,2019-03-06 09:12,250.0,,,10.6,,,0.62,,,1014.1,66.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:13,2.0,,,10.3,12.0,,0.4,,,1016.5,69.0,17.0
부산청,부산항유도등부표(랜비),2019-03-06 09:14,0.0,,,9.0,14.3,,0.0,,,1016.3,69.0,16.0
부산청,오륙도등대,2019-03-06 09:14,0.0,,,10.5,,,0.0,,,1011.4,69.0,
부산청,가덕도등대,2019-03-06 09:14,309.0,,,8.7,,,0.51,,,1006.2,69.0,
부산청,남형제도등표,2019-03-06 09:15,256.0,,,10.6,,,0.87,,,1014.1,65.0,
부산청,목도등대(나무섬등대),2019-03-06 09:15,16.0,,,10.3,,,3.5,,,1009.2,64.0,
부산청,남항동방파제등대,2019-03-06 09:15,0.0,,,10.5,,,0.0,,,1015.5,67.0,
부산청,부산항신항소형선부두등대,2019-03-06 09:15,,,,,,8.0,,,,,,
부산청,부산항신항다목적부두,2019-03-06 09:15,,,,,,5.7,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:15,228.0,,,10.2,14.5,,1.8,,,1016.3,62.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-06 09:16,339.0,,,10.4,12.0,,0.87,,,1016.4,69.0,16.0
부산청,오륙도등대,2019-03-06 09:17,300.0,,,10.5,,,0.3,,,1011.4,69.0,
부산청,가덕도등대,2019-03-06 09:17,328.0,,,8.6,,,1.1,,,1006.1,67.0,
부산청,부산항유도등부표(랜비),2019-03-06 09:17,0.0,,,9.0,14.3,,0.0,,,965.5,68.0,16.0
부산청,남항동방파제등대,2019-03-06 09:18,0.0,,,10.7,,,0.0,,,1015.5,67.0,
부산청,부산항신항다목적부두,2019-03-06 09:18,,,,,,5.2,,,,,,
부산청,부산항신항소형선부두등대,2019-03-06 09:18,,,,,,7.4,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:18,236.0,,,10.2,14.5,,1.9,,,1016.3,63.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:18,5.0,,,10.2,,,3.6,,,1009.2,63.0,
부산청,남형제도등표,2019-03-06 09:18,0.0,,,10.5,,,0.0,,,1014.1,66.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:19,321.0,,,10.5,12.0,,0.1,,,1016.5,70.0,16.0
부산청,부산항유도등부표(랜비),2019-03-06 09:20,331.0,,,9.0,14.3,,0.4,,,1016.3,67.0,16.0
부산청,오륙도등대,2019-03-06 09:20,304.0,,,10.5,,,0.72,,,1011.3,69.0,
부산청,가덕도등대,2019-03-06 09:20,321.0,,,9.4,,,0.87,,,1006.2,67.0,
부산청,남항동방파제등대,2019-03-06 09:21,180.0,,,10.0,,,0.2,,,1015.5,66.0,
부산청,부산항신항다목적부두,2019-03-06 09:21,,,,,,6.5,,,,,,
부산청,부산항신항소형선부두등대,2019-03-06 09:21,,,,,,6.7,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:21,222.0,,,10.4,14.6,,1.9,,,1016.3,65.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:21,357.0,,,10.2,,,3.6,,,1009.1,63.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:22,321.0,,,9.6,12.0,,0.1,,,1016.5,69.0,17.0
부산청,부산항유도등부표(랜비),2019-03-06 09:23,322.0,,,9.1,14.3,,0.1,,,1016.3,66.0,16.0
부산청,가덕도등대,2019-03-06 09:23,341.0,,,8.7,,,0.82,,,1006.2,65.0,
부산청,오륙도등대,2019-03-06 09:23,285.0,,,10.4,,,0.82,,,1011.3,68.0,
부산청,남항동방파제등대,2019-03-06 09:24,0.0,,,10.8,,,0.0,,,1015.5,67.0,
부산청,부산항신항다목적부두,2019-03-06 09:24,,,,,,6.3,,,,,,
부산청,부산항신항소형선부두등대,2019-03-06 09:24,,,,,,6.5,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:24,218.0,,,10.3,14.6,,1.5,,,1016.3,64.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:24,7.0,,,10.2,,,3.2,,,1009.2,62.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:25,320.0,,,10.6,12.0,,1.3,,,1016.5,71.0,16.0
부산청,가덕도등대,2019-03-06 09:26,336.0,,,9.4,,,1.2,,,1006.1,65.0,
부산청,오륙도등대,2019-03-06 09:26,274.0,,,10.4,,,0.82,,,1011.3,69.0,
부산청,남형제도등표,2019-03-06 09:27,249.0,,,10.5,,,2.8,,,1013.9,68.0,
부산청,목도등대(나무섬등대),2019-03-06 09:27,3.0,,,10.2,,,3.8,,,1009.2,63.0,
부산청,남항동방파제등대,2019-03-06 09:27,190.0,,,9.9,,,0.1,,,1015.5,66.0,
부산청,부산항신항소형선부두등대,2019-03-06 09:27,,,,,,6.9,,,,,,
부산청,부산항신항다목적부두,2019-03-06 09:27,,,,,,5.7,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:27,233.0,,,10.1,14.6,,1.2,,,1016.4,64.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-06 09:28,320.0,,,9.7,12.0,,2.1,,,1016.5,70.0,16.0
부산청,오륙도등대,2019-03-06 09:29,273.0,,,10.4,,,0.87,,,1011.4,70.0,
부산청,가덕도등대,2019-03-06 09:29,333.0,,,8.8,,,1.8,,,1006.2,61.0,
부산청,부산항유도등부표(랜비),2019-03-06 09:29,324.0,,,9.0,14.3,,0.82,,,1016.4,67.0,16.0
부산청,남항동방파제등대,2019-03-06 09:30,0.0,,,9.9,,,0.0,,,1015.5,67.0,
부산청,부산항신항다목적부두,2019-03-06 09:30,,,,,,6.9,,,,,,
부산청,부산항신항소형선부두등대,2019-03-06 09:30,,,,,,6.5,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:30,225.0,,,10.4,14.6,,0.98,,,1016.3,64.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:30,354.0,,,10.2,,,3.8,,,1009.1,64.0,
부산청,남형제도등표,2019-03-06 09:30,249.0,,,10.4,,,6.78,,,1013.8,64.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:31,321.0,,,10.3,12.0,,1.5,,,1016.5,68.0,16.0
부산청,부산항유도등부표(랜비),2019-03-06 09:32,316.0,,,9.0,14.3,,0.82,,,965.6,67.0,16.0
부산청,가덕도등대,2019-03-06 09:32,323.0,,,9.6,,,1.4,,,1006.1,61.0,
부산청,오륙도등대,2019-03-06 09:32,276.0,,,10.4,,,0.0,,,1011.4,70.0,
부산청,남항동방파제등대,2019-03-06 09:33,251.0,,,10.0,,,0.1,,,1015.4,67.0,
부산청,부산항신항다목적부두,2019-03-06 09:33,,,,,,6.9,,,,,,
부산청,부산항신항소형선부두등대,2019-03-06 09:33,,,,,,5.9,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:33,208.0,,,10.3,14.6,,1.1,,,1016.3,64.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:33,352.0,,,10.1,,,4.1,,,1009.0,63.0,
부산청,남형제도등표,2019-03-06 09:33,245.0,,,10.5,,,6.78,,,1013.8,68.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:34,332.0,,,10.2,12.0,,1.7,,,1016.5,69.0,16.0
부산청,가덕도등대,2019-03-06 09:35,322.0,,,9.4,,,1.3,,,1006.2,61.0,
부산청,오륙도등대,2019-03-06 09:35,238.0,,,10.4,,,0.98,,,1011.3,70.0,
부산청,남항동방파제등대,2019-03-06 09:36,283.0,,,10.0,,,0.0,,,1015.4,67.0,
부산청,부산항신항소형선부두등대,2019-03-06 09:36,,,,,,5.9,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:36,213.0,,,10.3,14.6,,0.3,,,1016.2,64.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:36,358.0,,,10.1,,,3.9,,,1009.0,62.0,
부산청,남형제도등표,2019-03-06 09:36,248.0,,,10.4,,,6.58,,,1013.9,68.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:37,319.0,,,10.3,12.0,,2.1,,,1016.5,69.0,16.0
부산청,부산항유도등부표(랜비),2019-03-06 09:38,324.0,,,9.1,14.3,,0.2,,,1016.2,68.0,16.0
부산청,오륙도등대,2019-03-06 09:38,244.0,,,10.4,,,1.2,,,1011.3,70.0,
부산청,가덕도등대,2019-03-06 09:38,331.0,,,8.8,,,0.82,,,1006.2,63.0,
부산청,남형제도등표,2019-03-06 09:39,249.0,,,10.3,,,2.8,,,1013.9,68.0,
부산청,남항동방파제등대,2019-03-06 09:39,305.0,,,10.7,,,1.4,,,1015.3,67.0,
부산청,감천항유도등부표(랜비),2019-03-06 09:39,233.0,,,10.3,14.6,,0.51,,,1016.3,63.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:39,0.0,,,10.1,,,3.8,,,1009.1,62.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:40,314.0,,,10.7,12.0,,2.6,,,1016.5,72.0,16.0
부산청,부산항신항다목적부두,2019-03-06 09:40,,,,,,8.1,,,,,,
부산청,오륙도등대,2019-03-06 09:41,262.0,,,10.3,,,1.4,,,1011.2,70.0,
부산청,가덕도등대,2019-03-06 09:41,338.0,,,9.4,,,0.62,,,1006.1,65.0,
부산청,부산항유도등부표(랜비),2019-03-06 09:41,317.0,,,9.9,14.4,,0.82,,,965.5,68.0,16.0
부산청,목도등대(나무섬등대),2019-03-06 09:42,354.0,,,10.1,,,3.9,,,1009.1,64.0,
부산청,남형제도등표,2019-03-06 09:42,247.0,,,10.3,,,6.89,,,1013.9,68.0,
부산청,부산항신항소형선부두등대,2019-03-06 09:42,,,,,,6.5,,,,,,
부산청,남항동방파제등대,2019-03-06 09:42,312.0,,,10.0,,,1.4,,,1015.4,67.0,
부산청,감천항유도등부표(랜비),2019-03-06 09:42,0.0,,,10.2,14.6,,0.0,,,1016.3,63.0,18.0
부산청,부산항신항다목적부두,2019-03-06 09:43,,,,,,8.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-06 09:43,44.0,,,10.5,12.0,,2.1,,,1016.4,73.0,17.0
부산청,오륙도등대,2019-03-06 09:44,289.0,,,10.4,,,1.8,,,1011.3,69.0,
부산청,가덕도등대,2019-03-06 09:44,319.0,,,8.8,,,0.72,,,1006.1,64.0,
부산청,부산항유도등부표(랜비),2019-03-06 09:44,319.0,,,9.7,14.4,,0.87,,,965.5,68.0,16.0
부산청,남형제도등표,2019-03-06 09:45,246.0,,,10.4,,,5.91,,,1014.0,69.0,
부산청,목도등대(나무섬등대),2019-03-06 09:45,352.0,,,10.1,,,4.3,,,1009.0,62.0,
부산청,부산항신항소형선부두등대,2019-03-06 09:45,,,,,,5.0,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:45,0.0,,,10.3,14.6,,0.0,,,1016.3,64.0,18.0
부산청,남항동방파제등대,2019-03-06 09:45,308.0,,,10.0,,,1.9,,,1015.5,68.0,
부산청,부산항신항다목적부두,2019-03-06 09:46,,,,,,10.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-06 09:46,93.0,,,10.3,12.0,,1.8,,,1016.5,73.0,16.0
부산청,오륙도등대,2019-03-06 09:47,294.0,,,10.4,,,2.0,,,1011.3,70.0,
부산청,가덕도등대,2019-03-06 09:47,311.0,,,9.4,,,1.2,,,1006.1,67.0,
부산청,부산항유도등부표(랜비),2019-03-06 09:47,324.0,,,9.1,14.4,,1.6,,,965.5,68.0,16.0
부산청,남항동방파제등대,2019-03-06 09:48,308.0,,,10.5,,,2.3,,,1015.4,67.0,
부산청,부산항신항소형선부두등대,2019-03-06 09:48,,,,,,5.7,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:48,0.0,,,10.0,14.6,,0.0,,,1016.3,64.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:48,356.0,,,10.1,,,3.9,,,1009.0,62.0,
부산청,남형제도등표,2019-03-06 09:48,225.0,,,10.3,,,0.82,,,1014.0,71.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:49,48.0,,,9.4,12.0,,2.6,,,1016.4,71.0,16.0
부산청,부산항신항다목적부두,2019-03-06 09:49,,,,,,11.3,,,,,,
부산청,부산항유도등부표(랜비),2019-03-06 09:50,321.0,,,10.0,14.3,,1.9,,,1016.2,68.0,16.0
부산청,오륙도등대,2019-03-06 09:50,299.0,,,10.4,,,2.1,,,1011.3,70.0,
부산청,가덕도등대,2019-03-06 09:50,300.0,,,8.6,,,1.2,,,1006.0,63.0,
부산청,부산항신항소형선부두등대,2019-03-06 09:51,,,,,,5.0,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:51,0.0,,,10.4,14.6,,0.0,,,1016.2,65.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:51,355.0,,,10.1,,,3.9,,,1009.0,65.0,
부산청,남형제도등표,2019-03-06 09:51,235.0,,,10.3,,,0.87,,,1014.0,72.0,
부산청,남항동방파제등대,2019-03-06 09:51,303.0,,,9.9,,,1.6,,,1015.3,67.0,
부산청,부산항신항다목적부두,2019-03-06 09:52,,,,,,8.5,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-06 09:52,355.0,,,9.6,11.6,,2.9,,,1016.4,73.0,17.0
부산청,가덕도등대,2019-03-06 09:53,293.0,,,9.2,,,1.6,,,1006.1,67.0,
부산청,부산항유도등부표(랜비),2019-03-06 09:53,337.0,,,9.7,14.3,,2.0,,,1016.2,69.0,16.0
부산청,오륙도등대,2019-03-06 09:53,301.0,,,10.3,,,1.8,,,1011.2,69.0,
부산청,남형제도등표,2019-03-06 09:54,235.0,,,10.3,,,0.72,,,1013.9,73.0,
부산청,남항동방파제등대,2019-03-06 09:54,310.0,,,9.8,,,1.5,,,1015.4,68.0,
부산청,부산항신항소형선부두등대,2019-03-06 09:54,,,,,,5.0,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:54,91.0,,,10.1,14.6,,0.82,,,1016.3,65.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:54,342.0,,,10.1,,,3.4,,,1009.0,65.0,
부산청,부산항신항중앙C호등부표,2019-03-06 09:55,3.0,,,10.3,11.8,,2.7,,,1016.3,74.0,16.0
부산청,부산항신항다목적부두,2019-03-06 09:55,,,,,,6.5,,,,,,
부산청,오륙도등대,2019-03-06 09:56,,,,,,,,,,,,
부산청,가덕도등대,2019-03-06 09:56,,,,,,,,,,,,
부산청,부산항유도등부표(랜비),2019-03-06 09:56,,,,,,,,,,,,
부산청,남항동방파제등대,2019-03-06 09:57,331.0,,,10.4,,,2.7,,,1015.3,63.0,
부산청,부산항신항소형선부두등대,2019-03-06 09:57,,,,,,6.1,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 09:57,105.0,,,10.2,14.6,,1.1,,,1016.2,62.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 09:57,338.0,,,10.0,,,3.6,,,1008.9,66.0,
부산청,남형제도등표,2019-03-06 09:57,344.0,,,10.3,,,0.2,,,1013.9,73.0,
부산청,부산항신항다목적부두,2019-03-06 09:58,,,,,,7.4,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-06 09:58,26.0,,,10.4,11.7,,3.2,,,1016.4,75.0,16.0
부산청,오륙도등대,2019-03-06 09:59,316.0,,,10.3,,,1.6,,,1011.2,70.0,
부산청,가덕도등대,2019-03-06 09:59,294.0,,,9.0,,,2.2,,,1006.0,67.0,
부산청,부산항유도등부표(랜비),2019-03-06 09:59,332.0,,,9.8,14.3,,2.3,,,1016.1,72.0,16.0
부산청,남항동방파제등대,2019-03-06 10:00,351.0,,,10.5,,,2.9,,,1015.3,64.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:00,,,,,,6.3,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:00,86.0,,,10.2,14.6,,1.6,,,1016.1,63.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 10:00,345.0,,,10.0,,,3.8,,,1008.9,63.0,
부산청,부산항신항다목적부두,2019-03-06 10:01,,,,,,5.7,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-06 10:01,12.0,,,10.5,11.6,,4.1,,,1016.3,76.0,16.0
부산청,부산항유도등부표(랜비),2019-03-06 10:02,338.0,,,9.8,14.3,,2.0,,,1016.1,71.0,16.0
부산청,오륙도등대,2019-03-06 10:02,311.0,,,10.3,,,1.6,,,1011.1,71.0,
부산청,가덕도등대,2019-03-06 10:02,307.0,,,8.4,,,2.4,,,1006.0,67.0,
부산청,남항동방파제등대,2019-03-06 10:03,351.0,,,10.4,,,2.1,,,1015.3,65.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:03,,,,,,7.0,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:03,88.0,,,10.2,14.6,,2.4,,,1016.1,63.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 10:03,342.0,,,10.0,,,3.9,,,1008.9,64.0,
부산청,부산항신항다목적부두,2019-03-06 10:04,,,,,,6.5,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-06 10:04,21.0,,,9.4,11.6,,4.3,,,1016.4,75.0,16.0
부산청,오륙도등대,2019-03-06 10:05,313.0,,,10.3,,,2.1,,,1011.1,71.0,
부산청,가덕도등대,2019-03-06 10:05,308.0,,,9.0,,,3.0,,,1006.0,69.0,
부산청,부산항유도등부표(랜비),2019-03-06 10:05,330.0,,,9.0,14.3,,2.3,,,1016.0,70.0,17.0
부산청,남항동방파제등대,2019-03-06 10:06,330.0,,,9.7,,,2.3,,,1015.3,63.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:06,,,,,,6.3,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:06,78.0,,,9.9,14.7,,3.1,,,965.3,63.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 10:06,347.0,,,10.1,,,4.1,,,1008.9,66.0,
부산청,남형제도등표,2019-03-06 10:06,243.0,,,10.3,,,4.9,,,1013.8,71.0,
부산청,부산항신항다목적부두,2019-03-06 10:07,,,,,,5.6,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-06 10:07,18.0,,,9.4,11.5,,5.0,,,1016.3,75.0,16.0
부산청,오륙도등대,2019-03-06 10:08,319.0,,,10.3,,,1.5,,,1011.0,72.0,
부산청,가덕도등대,2019-03-06 10:08,310.0,,,8.3,,,3.1,,,1006.0,68.0,
부산청,부산항유도등부표(랜비),2019-03-06 10:08,344.0,,,9.6,14.3,,1.8,,,1016.0,71.0,16.0
부산청,남항동방파제등대,2019-03-06 10:09,354.0,,,10.4,,,1.7,,,1015.2,64.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:09,,,,,,6.3,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:09,79.0,,,9.7,14.7,,4.0,,,1016.1,62.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 10:09,339.0,,,10.0,,,4.6,,,1008.8,65.0,
부산청,부산항신항중앙C호등부표,2019-03-06 10:10,27.0,,,9.4,11.5,,4.9,,,1016.3,76.0,16.0
부산청,부산항신항다목적부두,2019-03-06 10:10,,,,,,6.1,,,,,,
부산청,오륙도등대,2019-03-06 10:11,322.0,,,10.4,,,1.8,,,1011.1,74.0,
부산청,가덕도등대,2019-03-06 10:11,302.0,,,8.9,,,2.8,,,1005.9,71.0,
부산청,부산항유도등부표(랜비),2019-03-06 10:11,351.0,,,9.0,14.3,,1.5,,,1016.1,70.0,16.0
부산청,남항동방파제등대,2019-03-06 10:12,356.0,,,10.4,,,2.3,,,1015.2,66.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:12,,,,,,6.5,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:12,84.0,,,9.6,14.7,,3.5,,,1016.1,62.0,19.0
부산청,목도등대(나무섬등대),2019-03-06 10:12,344.0,,,10.0,,,4.8,,,1008.7,66.0,
부산청,부산항신항중앙C호등부표,2019-03-06 10:13,18.0,,,10.0,11.5,,4.6,,,1016.3,78.0,16.0
부산청,부산항신항다목적부두,2019-03-06 10:13,,,,,,5.7,,,,,,
부산청,부산항유도등부표(랜비),2019-03-06 10:14,330.0,,,9.6,14.3,,2.0,,,1016.1,72.0,16.0
부산청,오륙도등대,2019-03-06 10:14,326.0,,,10.2,,,1.9,,,1011.1,72.0,
부산청,가덕도등대,2019-03-06 10:14,292.0,,,8.9,,,2.2,,,1006.0,71.0,
부산청,남항동방파제등대,2019-03-06 10:15,1.0,,,9.6,,,2.4,,,1015.2,64.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:15,,,,,,5.7,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:15,81.0,,,9.8,14.7,,4.4,,,1016.1,62.0,18.0
부산청,목도등대(나무섬등대),2019-03-06 10:15,344.0,,,10.1,,,5.5,,,1008.7,68.0,
부산청,부산항신항다목적부두,2019-03-06 10:16,,,,,,7.0,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-06 10:16,28.0,,,9.8,11.5,,5.0,,,1016.3,77.0,16.0
부산청,오륙도등대,2019-03-06 10:17,327.0,,,10.2,,,2.1,,,1011.1,72.0,
부산청,가덕도등대,2019-03-06 10:17,302.0,,,8.3,,,2.4,,,1005.9,71.0,
부산청,부산항유도등부표(랜비),2019-03-06 10:17,335.0,,,9.0,14.3,,2.1,,,1016.0,70.0,16.0
부산청,남형제도등표,2019-03-06 10:18,245.0,,,10.2,,,2.6,,,1013.7,67.0,
부산청,남항동방파제등대,2019-03-06 10:18,0.0,,,10.2,,,1.9,,,1015.2,66.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:18,,,,,,5.4,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:18,86.0,,,9.5,14.7,,4.3,,,1016.1,62.0,19.0
부산청,목도등대(나무섬등대),2019-03-06 10:18,340.0,,,9.9,,,5.0,,,1008.8,67.0,
부산청,부산항신항다목적부두,2019-03-06 10:19,,,,,,6.7,,,,,,
부산청,부산항신항중앙C호등부표,2019-03-06 10:19,36.0,,,10.1,11.5,,5.29,,,1016.3,78.0,16.0
부산청,오륙도등대,2019-03-06 10:20,327.0,,,10.3,,,1.8,,,1011.0,74.0,
부산청,가덕도등대,2019-03-06 10:20,311.0,,,8.2,,,3.3,,,1005.9,72.0,
부산청,부산항유도등부표(랜비),2019-03-06 10:20,353.0,,,9.0,14.3,,1.7,,,1016.0,68.0,16.0
부산청,남항동방파제등대,2019-03-06 10:21,342.0,,,10.4,,,2.7,,,1015.1,69.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:21,,,,,,5.4,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:21,81.0,,,9.8,14.7,,4.2,,,1016.0,64.0,19.0
부산청,목도등대(나무섬등대),2019-03-06 10:21,346.0,,,9.8,,,4.7,,,1008.7,64.0,
부산청,부산항신항중앙C호등부표,2019-03-06 10:22,37.0,,,10.1,11.5,,5.0,,,1016.2,78.0,16.0
부산청,부산항신항다목적부두,2019-03-06 10:22,,,,,,5.9,,,,,,
부산청,오륙도등대,2019-03-06 10:23,324.0,,,10.3,,,1.6,,,1011.0,75.0,
부산청,가덕도등대,2019-03-06 10:23,309.0,,,8.1,,,3.8,,,1005.8,72.0,
부산청,부산항유도등부표(랜비),2019-03-06 10:23,343.0,,,10.0,14.3,,2.3,,,1016.0,72.0,16.0
부산청,남항동방파제등대,2019-03-06 10:24,352.0,,,10.2,,,2.8,,,1015.2,68.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:24,,,,,,5.7,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:24,83.0,,,10.0,14.6,,3.2,,,1065.2,66.0,19.0
부산청,목도등대(나무섬등대),2019-03-06 10:24,354.0,,,9.9,,,5.4,,,1008.6,63.0,
부산청,부산항신항중앙C호등부표,2019-03-06 10:25,38.0,,,9.2,11.5,,4.8,,,1016.2,77.0,16.0
부산청,부산항신항다목적부두,2019-03-06 10:25,,,,,,5.4,,,,,,
부산청,부산항유도등부표(랜비),2019-03-06 10:26,345.0,,,9.9,14.3,,2.0,,,1016.0,69.0,16.0
부산청,오륙도등대,2019-03-06 10:26,332.0,,,10.2,,,2.0,,,1011.0,74.0,
부산청,가덕도등대,2019-03-06 10:26,292.0,,,8.2,,,3.4,,,1005.8,74.0,
부산청,목도등대(나무섬등대),2019-03-06 10:27,345.0,,,9.9,,,6.22,,,1008.5,64.0,
부산청,남항동방파제등대,2019-03-06 10:27,345.0,,,9.6,,,2.6,,,1015.2,68.0,
부산청,부산항신항소형선부두등대,2019-03-06 10:27,,,,,,5.4,,,,,,
부산청,감천항유도등부표(랜비),2019-03-06 10:27,87.0,,,9.8,14.7,,4.5,,,1016.0,66.0,19.0
부산청,부산항신항중앙C호등부표,2019-03-06 10:28,39.0,,,10.0,11.5,,4.4,,,1016.2,79.0,16.0
부산청,부산항신항다목적부두,2019-03-06 10:28,,,,,,7.0,,,,,,
